,product_id,category,class,closure,color,dry_clean_only,embellishment,exposure,fit,gender,height,leg_style,length,material,neckline,occasion,pattern,print,rise,shape,sheer,sizing,strap,style,toe_style,trend,wash,width
125,01DPGY5WT01J8D9M39WEY7Z7W5,"handbag,accessory","tote bag,shoulder bag",magnetic,"light brown,gray",,,,,woman,,,,"synthetic,suede",,"weekend,day tonight",,,,,,,synthetic,"classic,modern,boho,casual",,,,
126,01DPGYA54B3ZR5318H5321PZWS,one piece,,,,,,,,,,,,,,,,,,,,,,,,,,
127,01DPGYAT88AA3T3SW2RD6WSJ6W,"tunic,top",,,"pink,blue,teal,multi,orange",yes,,,relaxed,woman,,,"long sleeve,mid length at hip",pure silk,split neck,"day tonight,vacation,weekend",paisley,,,,,regular,,"boho,casual",,,,
128,01DPGYAW631JZ5B1CR95DRF000,"top,tee",,,"white,red",no,,,relaxed,woman,,,"short sleeve,mid length at hip",pure cotton,crew neck,"weekend,vacation",logo,,,,,regular,,casual,,,,
129,01DPGYVQ7AX94FV54MDNNVHNFH,"blazers, coats, jacket,blazer",single breasted,buttoned front,"navy,yellow,multi,gold,red",yes,,,relaxed,woman,,,"mid length at hip,long sleeve","cotton blend,synthetic",,"work,day tonight",plaid,,,,,regular,,"modern,business casual",,,,
130,01DPGYWAK46NAERQ18HA7J2GE3,"top,tank",,,orange,no,,,semifitted,woman,,,"sleeveless,mid length at hip",wool blend,scoop neck,"weekend,vacation",,,,,,regular,,"casual,romantic",,,,
131,01DPGYXR5ZARH55CJSDJEYVRFZ,"top,blouse",,buttoned front,"white,blue",yes,,,relaxed,woman,,,"mid length at hip,long sleeve",pure silk,collared,"weekend,day tonight",stripe,,,,,regular,,"casual,androgynous,modern",,,,
132,01DPGZ1GB3AMRNMDS4NW9VTSJ4,"shoe,sandal","espadrille,platform flatform,slide",none,"beige,black",,,,,woman,medium,,,"canvas,leather",,"work,day tonight,vacation,weekend",,,,platform flatform,,,,"modern,boho,casual,business casual,androgynous",open toe,,,medium
133,01DPGZ3RP1QSYS5N97PJRM0DYQ,"button down,top",,halfway buttoned,"purple,white",no,,,straight regular,woman,,,"sleeve,mid length at hip","cotton blend,synthetic",split neck,"vacation,work,weekend",stripe,,,,,regular,,"modern,business casual,androgynous,casual",,,,
134,01DPGZ5KNMJ5ESKJ7XFQQ19SS6,"top,button down",,buttoned front,"blue,white,black",no,,,straight regular,woman,,,"mid length at hip,long sleeve","cotton blend,synthetic",collared,"weekend,day tonight,vacation",plaid,,,,,regular,,"androgynous,casual",,,,
135,01DPGZC9EM91ZDK41SZ388T90T,"pants, legging,bottom",denim jean,,"white,blue",no,,,fitted tailored,woman,,flare,tall,"synthetic,cotton blend",,"vacation,weekend,day tonight",stripe,,high over 9,,,regular,,"modern,androgynous,retro,casual,boho",,,,
136,01DPGZE12ES1F9BPJ3T1A6MH6A,"dress,one piece",peplum,,blue,no,,,fitted tailored,woman,,,"knee length,sleeveless","cotton blend,spandex",high neck,"weekend,day tonight,work",,,,,,regular,,"romantic,business casual,classic",,,,
137,01DPGZH8NYJ53ETFXSFZQRG45B,"shoe,sandal",ankle trap,,black,,buckle,,,woman,,,,leather,,"day tonight,weekend,night out,work",,,,,,,,"romantic,edgy,modern,glam,androgynous,classic,business casual",open toe,,,medium
138,01DPGZV8F2NCKWEQR38B27GTSY,"tee,top",,,"white,red,navy,multi",no,,,straight regular,woman,,,"short sleeve,mid length at hip",pure cotton,crew neck,"day tonight,work,weekend,vacation",stripe,,,,,regular,,"classic,casual,business casual,modern,androgynous",,,,
139,01DPGZVW5Y4YR2ZETNPTJGDDT6,"blazers, coats, jacket,blazer",single breasted,buttoned front,"navy,beige",yes,,,semifitted,woman,,,"long sleeve,short at waistline","synthetic,cotton blend,wool blend",,"night out,work,day tonight",,,,,,regular,,"androgynous,classic,business casual,modern",,,,
140,01DPGZWS42TP4NJ1GGF50Z9DZF,"blazer,blazers, coats, jacket",double breasted,buttoned front,black,yes,,,semifitted,woman,,,"maxi at and below calf,long sleeve","viscose,polyester",,"day tonight,work",,,,,,regular,,"business casual,modern,classic",,,,
141,01DPGZYK4P9EZAJF992R0BF5HT,sweater,,,"beige,red,blue",yes,,,relaxed,woman,,,"mid length at hip,long sleeve","synthetic,wool blend",boat neck,"work,day tonight,weekend",,,,,,regular,,"androgynous,business casual,modern,casual,classic",,,,
142,01DPH00ZKQ0WWMKFQ4R48P2PT9,"camisole,top",,,"black,white",yes,,,relaxed,woman,,,"mid length at hip,sleeveless",pure silk,vneck,"night out,weekend,day tonight,vacation",stripe,,,,,regular,,"androgynous,glam,classic,romantic,modern",,,,
143,01DPH05THF2P0H010GCEENXJQS,"pants, legging,bottom",trouser,,"navy,green",no,,,semifitted,woman,,wide leg,tall,"spandex,cotton blend,modal",,"work,night out,weekend,day tonight",,,high over 9,,,regular,,"retro,classic,androgynous,business casual,modern",,,,
144,01DPH0AP70N5TRAXB35A704EQZ,"tank,top",,,"green,orange,blue",no,,,straight regular,woman,,,"short at waistline,sleeveless",pure cotton,high neck,"day tonight,weekend",floral,,,,,regular,,"casual,classic",,,,
145,01DPH0BV5FW777ESN7N85CAHRF,"one piece,dress",slip dress,,multi,yes,,,relaxed,woman,,,"knee length,sleeveless",pure silk,vneck,"weekend,night out,work,vacation,day tonight",animal,,,,,regular,adjustable,"romantic,edgy,glam,business casual,modern",,,,
146,01DPH0WT4BKRT5CZ3QV1Z1YA21,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,
147,01DPH0X7MM43DCK1T08DNR8AK2,"one piece,dress","wrap,shirt dress,denim","buttoned front,belt",navy,no,,,semifitted,woman,,,"mini mid thigh and above,sleeve",cotton blend,collared,"day tonight,work,weekend,vacation,night out",,,,,,regular,,"romantic,casual,classic,business casual",,,,
148,01DPH109KMXBB0KHPCT497ZWT8,"jacket,blazers, coats, jacket",denim,buttoned front,blue,no,,,straight regular,woman,,,"mid length at hip,long sleeve",pure cotton,,"vacation,weekend,day tonight",,,,,,regular,,"casual,classic",,,,
149,01DPH10YCW3B2CXFCPPFFPJ10F,"shoe,sandal",ankle trap,,"white,yellow",,,,,woman,,,,synthetic,,"weekend,day tonight",plaid,,,,,,,"casual,classic",open toe,,,medium
150,01DPH11TKB7DV75ESR5VRYTRGV,"tee,top",,,"black,red",no,,,straight regular,woman,,,"short at waistline,short sleeve",cotton blend,crew neck,"weekend,vacation,workout",logo,,,,,regular,,"athleisure,casual",,,,
151,01DPH126VRWE7ENM47QZTPC43V,"belt,accessory",,,dark brown,,,,,woman,,,,,,"day tonight,weekend",,,,,,,,"retro,classic,casual",,,,
152,01DPH12QP3FMHKSSYXST43BENF,"skirt,bottom",pencil,,"black,pink,green",yes,trim,,semifitted,woman,,,knee length,"tweed,cotton blend",,"day tonight,work",,,,,,regular,,"business casual,modern,retro,glam,classic",,,,
153,01DPH12T38C24QM1R846GT6YT2,"shoe,flat",espadrille,none,navy,,,,,woman,,,,synthetic,,"work,weekend,vacation",,,,,,,,"casual,boho,classic,business casual",closed toe,,,medium
154,01DPH134V7QPAP0YX0DNH7HCVR,"bottom,skirt",pencil,,"gray,pink,navy,burgundy,black",no,,,fitted tailored,woman,,,knee length,"synthetic,spandex",,"weekend,work,night out,day tonight",,,,,,regular,,"androgynous,modern,glam,classic,business casual",,,,
155,01DPH13FQYPM9ECTXSY7RNM3XX,"tee,top",,,"gray,white",no,,,straight regular,woman,,,"cropped above waistline,short sleeve","synthetic,cotton blend",crew neck,"vacation,day tonight,weekend,workout,night out",,,,,,regular,,"casual,classic,athleisure,androgynous,modern",,,,
156,01DPH13KHP5JFG6XTGYD26PTJN,"pants, legging,bottom",denim jean,,black,no,,,fitted tailored,woman,,skinny,ankle,"synthetic,cotton blend",,"day tonight,night out,weekend,work",,,high over 9,,,regular,,"glam,classic,casual,business casual",,,,
157,01DPH170KCCYEJEQEZJ0QH9PKM,"shoe,mule slide","pool slide,slip on,slide",,silver,,,,,woman,,,,synthetic,,"weekend,work,day tonight,vacation",,,,,,,,"romantic,business casual,casual,classic",open toe,,,medium
158,01DPH17D2RWCTGJ1JWG3B46A9T,"turtleneck,top",,,"gray,red,pink,blue,burgundy",yes,,,relaxed,woman,,,"long sleeve,mid length at hip","alpaca,wool blend",turtleneck,"day tonight,weekend",,,,,,regular,,"casual,classic",,,,
159,01DPH19482XDP8RNN9NCWV0JR3,"sandal,pump heel,shoe","slingback,mule,slingback",slingback,"black,gray",,,,,woman,low,,,"wool,leather",,"night out,work,day tonight",,,,block,,,,"business casual,classic,androgynous,retro",pointed toe,,,medium
160,01DPH1A23QXSRMGAR9H3FRND2F,"handbag,accessory",cross body bag,"flap,magnetic","black,dark brown,light brown",,,,,woman,,,,"suede,faux leather",,"night out,weekend","stripe vertical,animal",,,,,,metal,"glam,modern",,,,
161,01DPH1AZ24YK4ZEM905R1XYZ00,"tee,top",,,white,no,,,relaxed,woman,,,"short sleeve,mid length at hip",cotton blend,boat neck,"day tonight,work,weekend",,,,,,regular,,"business casual,androgynous,casual,edgy,classic",,,,
162,01DPH1CDYFR91P3XT7YRER93KQ,"blouse,top",,,"navy,white",no,,,straight regular,woman,,,"mid length at hip,long sleeve",synthetic,square neck,"weekend,day tonight,work",tropical,,,,,regular,,"business casual,classic,casual",,,,
163,01DPH1DEN9G2WM7WAMJMD0A9W4,"one piece,dress","wrap,Aline,shirt dress",buttoned front,"white,red,blue,multi,navy",no,,,semifitted,woman,,,"knee length,long sleeve",cotton blend,collared,"work,weekend,workout,vacation",stripe,,,,,regular,,"androgynous,modern,casual,business casual,classic",,,,
164,01DPH1DT2D77TS3X4QJF8SD17X,"top,tunic",,,"white,blue",no,embroidery,,relaxed,woman,,,"long sleeve,long below hip",pure cotton,"split neck,vneck","weekend,day tonight,vacation",,,,,,regular,,"boho,classic,casual",,,,
165,01DPH1E5K89BEY6K3B7ZY73A8X,"bottom,skirt",Aline,button front,blue,,,,semifitted,woman,,,short,corduroy,,"weekend,day tonight",,,,,,regular,,"casual,modern",,,,
166,01DPH1EQGAW1S5C3XP0YEQ4J5N,"top,blouse",,zipper,"black,navy",no,,,relaxed,woman,,,"cropped above waistline,long sleeve",synthetic,high neck,"day tonight,weekend",,,,,,regular,,"classic,casual",,,,
167,01DPH1GQ33PHX8WG6C0RGSZDQQ,"tee,top",,,"green,red,white,blue,yellow,navy,black,pink,gray",no,,,relaxed,woman,,,"mid length at hip,short sleeve",cotton blend,scoop neck,"workout,vacation,weekend,day tonight,work",tropical,,,,,regular,,"classic,athleisure,casual,modern,business casual,androgynous",,,,
168,01DPH1HNYT4T32YBDPFXVR7KVK,"blazers, coats, jacket,coat",trench,wrap,beige,no,,,fitted tailored,woman,,,"long sleeve,mid length at hip",cotton blend,,"day tonight,weekend,work",,,,,,maternity,,"classic,modern,business casual,androgynous",,,,
169,01DPH1J6F9GQBG1ZK19JFYCV51,"bottom,pants, legging",denim jean,zip fly with button,navy,no,,,fitted tailored,woman,,skinny,ankle,"synthetic,cotton blend",,"weekend,work,night out,day tonight",,,mid 89,,,regular,,"modern,classic,business casual,androgynous",,,,
170,01DPH1KEJ4PV4B7YGDBJPG27B0,"bottom,pants, legging",denim jean,,navy,no,,,fitted tailored,woman,,skinny,ankle,"synthetic,cotton blend,denim",,"weekend,day tonight,vacation",,,high over 9,,,regular,,"casual,boho,classic",,raw hem,dark blue,
171,01DPH1M9S82969NC2TEYENQBZD,"button down,top",,buttoned front,white,yes,,,relaxed,woman,,,"long below hip,short sleeve","synthetic,linen blend",collared,"work,night out,day tonight,vacation,weekend",,,,,semisheer,regular,,"casual,classic,androgynous,business casual,modern",,,,
172,01DPH1PR4M8WRX644JDE2M5GYX,"bottom,skirt",Aline,,"blue,white",no,,,relaxed,woman,,,mini mid thigh and above,"spandex,cotton blend",,"vacation,weekend",stripe horizontal,,,,,regular,,"classic,casual",,,,
173,01DPH1Q9NGT2S3SJ0W8H83HKBW,"blouse,top",,,"orange,navy",yes,ruffle,,straight regular,woman,,,"long sleeve,mid length at hip",silk blend,high neck,"night out,day tonight,work,weekend",floral,,,,,regular,,"romantic,boho,business casual,casual",,,,
174,01DPH1QZE2EMXHM69VA38MBGA8,"accessory,handbag","shoulder bag,tote bag",zip up,black,,,,,woman,,,,"suede,faux leather",,"day tonight,weekend",,,,,,,faux leather,"classic,casual",,,,
175,01DPH1SQFHDA2X9BMJ81N0392Q,"one piece,dress",sundress,,"green,blue,red,pink,yellow,multi",no,ruffle,,semifitted,woman,,,"sleeveless,knee length",cotton blend,vneck,"vacation,work,weekend",floral,,,,,regular,spaghetti,"business casual,boho,casual,romantic",,,,
176,01DPKMGJ33SDFXM7XHGPQJWQ12,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,
177,01DPKMH0D252JKMAA27MFCT5GM,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,
178,01DPKMJFK6ESTB74DTB2HSB1S1,"henley,top",,halfway buttoned,white,no,,,relaxed,,,,"short sleeve,mid length at hip",synthetic,collared,weekend,,none,,,,regular,,casual,,,,
179,01DPKMKG14KT68YQY0MWA1CAA8,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,
180,01DPKMNZQTEQX2Y6KXMGXFX9TQ,"one piece,jumpsuit",empire waist,,"green,pink,black,navy",,,,relaxed,woman,,,"short sleeve,maxi past calf and below",,plunge neck,"vacation,day tonight,weekend",floral,,,,,regular,,"boho,modern",,,,
181,01DPKMQS0D0E1C0KE8FP5MD11A,"pants, legging,bottom",denim jean,zip fly with button,"blue,black",,,,fitted tailored,woman,,skinny,ankle,,,"day tonight,weekend",,,high over 9,,,regular,,"classic,casual",,,,
182,01DPKMXBJEMQWQWAZHGJK1RS8Z,"top,crop top,pants, legging,bottom",denim jean,zip fly with button,"black,green,blue,white",,,,"fitted tailored,semifitted",woman,,straight,"cropped above waistline,sleeveless,ankle",,,"weekend,day tonight",,,high over 9,,,regular,,"classic,casual",,,,
183,01DPKN1P7T4AZH2QWE3EVQDHYV,"sweater,pullover",,,"black,gray",,,,relaxed,woman,,,"mid length at hip,long sleeve",,vneck,"weekend,day tonight",,,,,,regular,,"classic,casual",,,,
184,01DPKN20Q3J0BE3CS896DQB6ER,sweater,,,,,,,,,,,,,,,,,,,,,,,,,,
185,01DPKN22N1X0RRJQYAYVTRPD75,"sweater,cardigan",,button front,"gray,navy",,,,relaxed,woman,,,"long sleeve,mid length at hip",,vneck,,,,,,,regular,,"classic,casual",,,,
186,01DPKN24A47NA82SP2M7VYRSD3,"pullover,sweater",,,"black,white,yellow",,,,relaxed,woman,,,"short at waistline,long sleeve",,high neck,"day tonight,weekend",,,,,,regular,,"classic,casual",,,,
187,01DPKN2EKCVN928X5HPHCMZKPJ,"coat,blazers, coats, jacket",overcoat,buttoned front,"white,blue,light brown,beige,black",,,,semifitted,woman,,,"long sleeve,maxi at and below calf",,,"work,day tonight",plaid,,,,,regular,,"business casual,classic",,,,
188,01DPKN2J5P9TZMX8ZZZRHG8RAJ,"blazers, coats, jacket",,,,,,,,,,,,,,,,,,,,,,,,,,
189,01DPKN6D9NFFR16XBH0XGTYNKP,"top,puff sleeve",,,"black,red,green,white",,,,fitted tailored,woman,,,"mid length at hip,sleeve",,sweetheart,"day tonight,weekend",geometric,,,,,regular,,"classic,casual",,,,
190,01DPKN8WZNHFA3QA6JR83N92W0,shoe,,,,,,,,,,,,,,,,,,,,,,,,,,
191,01DPKNAA97WXAN8KPGP927RERK,"bottom,skirt",body con,,black,,,,fitted tailored,woman,,,mini mid thigh and above,,,"weekend,night out",,,,,,regular,,"glam,modern",,,,
192,01DPKNAXXK774YWVKC4XQCCEXA,"top,button down",,buttoned front,beige,,,,relaxed,woman,,,"mid length at hip,long sleeve",,collared,"day tonight,work",,,,,,regular,,"modern,classic,business casual",,,,
193,01DPKNB12343SAE0F718PX02YZ,"top,button down",,buttoned front,white,,,,relaxed,woman,,,"long sleeve,mid length at hip",,collared,"work,day tonight",,,,,,regular,,"business casual,classic",,,,
194,01DPKNC8DRM7M7NHZPF1Q3C15C,"bottom,skirt",slip,back zip,"black,white",yes,,,semifitted,woman,,,midi mid calf,,,"weekend,day tonight",geometric,,,,,regular,,"modern,classic",,,,
195,01DPKNCMSFAWF2HVQSRHHXDV0K,"shoe,boot","dress,bootie",zipper,"black,dark brown",,,,,woman,"medium,mid calf",,,leather,,"day tonight,weekend,night out",,,,block,,,,"edgy,modern",closed toe,,,medium
196,01DPKND5D3PPZ0XS4TCPMHTRTZ,"shoe,boot","bootie,dress",zipper,"black,white",,,,,woman,"ankle,low",,,leather,,"weekend,night out",,,,kitten,,,,"edgy,modern,glam",pointed toe,,,medium
197,01DPKNEPTR8AS74Y4TYACBY9EH,"bottom,pants, legging",trouser,zip fly with hook,black,yes,,,fitted tailored,woman,,slim,regular,,,"day tonight,work",,,high over 9,,,regular,,"business casual,classic",,,,
198,01DPKNFTZP5G0PEH660CN8VX7E,"one piece,dress",Aline,,"burgundy,green,black",no,,,semifitted,woman,,,"midi mid calf,short sleeve",,scoop neck,"day tonight,weekend",,,,,,regular,,"classic,casual",,,,
199,01DPKNGXXET3Y43K6M4RAMN6MW,"top,blouse",,buttoned front,"black,orange",yes,,,fitted tailored,woman,,,"long sleeve,short at waistline",,plunge neck,"night out,weekend",animal,,,,,regular,,"casual,glam,modern",,,,
200,01DPKNH3114HSWEJX3PT2DZNMB,"dress,one piece","body con,slit",,"green,black",,,,fitted tailored,woman,,,"long sleeve,maxi past calf and below",,boat neck,"night out,weekend",,,,,,regular,,"glam,modern",,,,
201,01DPKNHQDG6GPTKV97CFQRJDHE,"pump heel,shoe",,none,"pink,green",,,,,woman,medium,,,silk,,"night out,weekend",,,,stiletto,,,,"glam,modern",pointed toe,,,medium
202,01DPKNJ6J1NQPQ1D3DBKWK5ARS,"dress,one piece","casual dress,slit",back zip,"white,gray,blue,black",no,,,semifitted,woman,,,"midi mid calf,sleeve",,square neck,"weekend,day tonight,vacation","animal,dot",,,,,regular,,"edgy,modern,casual",,,,
203,01DPKNJA2K022V3KP077611MKC,"bottom,pants, legging",trouser,zip fly with button,"beige,light brown,dark brown,yellow,navy",no,,,straight regular,woman,,straight,ankle,,,"day tonight,weekend",plaid,,high over 9,,,regular,,"androgynous,casual,modern",,,,
204,01DQBAE23G2KR8C7ZQH443PBCZ,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,
205,01DRZHG90TKEKCX711ND1X1X5W,"accessory,scarves, wrap",,,"orange,green,beige,pink",,,,,woman,,,,pure wool,,"day tonight,weekend",,,,,,,,"classic,casual",,,,
206,01DRZJXQX38Z9ZY07TW52B39B2,"shoe,mule slide",mule,,white,,,,,woman,medium,,,leather,,"weekend,day tonight",,,,block,,,,"romantic,retro,casual",closed toe,,,medium
207,01DS0RXDFKG62VMQ9TW7A33X6Y,"mule slide,shoe",loafer,,black,,,,,woman,low,,,leather,,"work,weekend,day tonight",,,,,,,,"classic,androgynous,modern,business casual",closed toe,,,medium
208,01DS1AC098SQ6A0KNER6H2G6XS,"jacket,blazers, coats, jacket",moto,zipper,black,,buckle,,relaxed,woman,,,"long sleeve,short at waistline",leather,,"night out,work,weekend,day tonight",,,,,,regular,,"modern,edgy,casual,business casual,classic,androgynous,glam",,,,
209,01DS1AX8405W13W8XMQ3YN9WSH,"skirt,bottom",paper bag waist,,dark brown,yes,,,semifitted,woman,,,knee length,leather,,"work,day tonight,weekend",,,,,,regular,,"modern,glam,business casual",,,,
210,01DS1BTV804QFC91G3R9Q7D792,"lace up,top,blouse",,open front,white,yes,,,semifitted,woman,,,"cropped above waistline,long sleeve",pure cotton,off shoulder,"weekend,day tonight,vacation,night out",,,,,,regular,,"glam,classic,romantic,boho,casual",,,,
211,01DS1C9MZZDFAE3QWJEA674MTN,"blouse,top",,buttoned back,green,yes,,,fitted tailored,woman,,,"cropped above waistline,short sleeve",pure cotton,high neck,"vacation,night out,weekend",,,,,,regular,,"glam,modern",,,,
212,01DS1CGC6N8HT8MHW796AF6QXB,"bottom,skirt",,,white,yes,,,fitted tailored,woman,,,midi mid calf,"wool blend,cashmere blend",,"work,weekend,day tonight",,,,,,regular,,"boho,romantic,casual,business casual",,,,
213,01DS1D43BF1KEKSP1XACPKTCS0,"bottom,skirt",Aline,,black,yes,buckle,,semifitted,woman,,,midi mid calf,leather,,"work,night out,weekend,day tonight",,,,,,regular,,"modern,classic,androgynous,retro",,,,
214,01DS1DVBCZ2PXK70KNWRV9R41S,"bottom,skirt",Aline,,dark brown,,,,semifitted,woman,,,midi mid calf,"wool blend,cashmere blend",,day tonight,,,,,,regular,,retro,,,,
215,01DS1EBBZMFZW53JFGQ46085BF,"blazer,blazers, coats, jacket",double breasted,buttoned front,black,yes,,,fitted tailored,woman,,,"long sleeve,cropped above waistline",viscose,,"weekend,night out",,,,,,regular,,"androgynous,edgy,modern",,,,
216,01DS1EBZH6B3YJFWAT5TAVRS86,"blazer,blazers, coats, jacket",,buttoned front,black,yes,,,semifitted,woman,,,"long sleeve,mid length at hip",synthetic,,"night out,work",,,,,,regular,,"edgy,glam,modern",,,,
217,01DS1EPBHYZK10A2CMRE7BWYMP,"top,wrap",,,white,no,,,semifitted,woman,,,"sleeve,mid length at hip","spandex,cotton blend",crew neck,"weekend,night out,day tonight,work",,,,,,regular,,"classic,modern,androgynous,business casual,romantic",,,,
218,01DS1ETFG6WZMQH3QV1RF3NGGG,sweater,,,beige,yes,,,relaxed,woman,,,"cropped above waistline,long sleeve",pure wool,mock neck,"weekend,work",abstract,,,,,regular,,"casual,business casual,classic,retro,androgynous",,,,
219,01DS1F997EHYZ47CET11CZH97X,"jacket,blazers, coats, jacket",denim,buttoned front,black,no,,,straight regular,woman,,,"mid length at hip,long sleeve","denim,pure cotton",,"day tonight,work,weekend",,,,,,regular,,"androgynous,business casual,modern",,clean,black,
220,01DS1FN1P6Y3T38MRBVF2BCMVK,"blazers, coats, jacket,blazer",single breasted,belted,"blue,pink",yes,,,fitted tailored,woman,,,"long sleeve,mid length at hip","synthetic,cupro",,"work,day tonight",,,,,,regular,,"modern,business casual",,,,
221,01DS1G0B6YS8JM1VSEVNWV700A,"one piece,dress",slit,wrap,black,yes,,,semifitted,woman,,,"maxi past calf and below,long sleeve",viscose,mock neck,"night out,weekend",,,,,,regular,,"glam,modern,edgy",,,,
222,01DS1GBARXN5MJ42NRZP9B1JZK,"top,bodysuit",,buttoned front,black,no,,,fitted tailored,woman,,,"sleeveless,mid length at hip",synthetic,square neck,"weekend,day tonight,vacation,night out",,,,,,regular,,"modern,edgy,athleisure,glam,classic,androgynous,romantic",,,,
223,01DS1GM6RNW7EE7T5FF2EB4YC8,"one piece,dress",slit,,dark brown,yes,,,semifitted,woman,,,"sleeveless,midi mid calf","faux leather,synthetic",plunge neck,"night out,weekend",,,,,,regular,,"glam,edgy,modern",,,,
